episode,score,reward,epsilon,best_score_so_far
635,4,-240.64999999999998,0.07397597375604689,14
636,8,-178.90000000000003,0.07375404583477875,14
637,11,-160.69999999999996,0.07353278369727441,14
638,11,-220.45000000000002,0.07331218534618258,14
639,8,-159.59999999999997,0.07309224879014403,14
640,9,-232.4,0.0728729720437736,14
641,6,-62.75000000000001,0.07265435312764228,14
642,10,98.74999999999994,0.07243639006825935,14
643,15,-259.05000000000007,0.07221908089805457,15
644,12,-458.9999999999999,0.0720024236553604,15
645,7,-330.59999999999997,0.07178641638439431,15
646,9,-257.4500000000001,0.07157105713524113,15
647,2,-133.55,0.0713563439638354,15
648,2,-182.54999999999998,0.0711422749319439,15
649,7,-274.00000000000006,0.07092884810714807,15
650,3,-114.6,0.07071606156282663,15
651,1,-138.95,0.07050391337813815,15
652,3,-148.8,0.07029240163800374,15
653,10,-171.8,0.07008152443308972,15
654,1,-119.95,0.06987127985979046,15
655,12,-231.0,0.06966166602021108,15
656,4,-208.60000000000002,0.06945268102215045,15
657,8,-315.3,0.069244322979084,15
658,3,-202.90000000000003,0.06903659001014675,15
659,3,-239.59999999999997,0.06882948024011631,15
660,9,-400.7500000000001,0.06862299179939596,15
661,5,-316.6999999999999,0.06841712282399777,15
662,12,-368.1499999999999,0.06821187145552578,15
663,3,-205.09999999999997,0.0680072358411592,15
664,2,-81.6,0.06780321413363571,15
665,7,-362.9500000000001,0.0675998044912348,15
666,12,-622.9499999999998,0.0673970050777611,15
667,6,-257.6500000000001,0.06719481406252782,15
668,8,-190.45,0.06699322962034024,15
669,2,-353.95000000000005,0.06679224993147921,15
670,1,-173.14999999999998,0.06659187318168477,15
671,9,-389.54999999999995,0.06639209756213972,15
672,4,-297.45000000000005,0.0661929212694533,15
673,1,-130.7,0.06599434250564494,15
674,10,-279.84999999999997,0.06579635947812801,15
675,9,-134.00000000000003,0.06559897039969362,15
676,7,-322.54999999999995,0.06540217348849453,15
677,10,-290.19999999999993,0.06520596696802905,15
678,7,-428.2,0.06501034906712497,15
679,2,-131.45,0.06481531801992359,15
680,12,-224.20000000000005,0.06462087206586381,15
681,3,-182.85000000000002,0.06442700944966621,15
682,6,-454.15000000000003,0.06423372842131722,15
683,5,-190.14999999999995,0.06404102723605327,15
684,8,-377.4499999999999,0.06384890415434512,15
685,7,-285.0999999999999,0.06365735744188208,15
686,5,-108.55,0.06346638536955644,15
687,5,-186.20000000000002,0.06327598621344777,15
688,3,-208.95000000000002,0.06308615825480743,15
689,5,-229.39999999999998,0.06289689978004301,15
690,8,-198.10000000000005,0.06270820908070288,15
691,12,-565.1499999999996,0.06252008445346077,15
692,10,-242.94999999999987,0.06233252420010039,15
693,3,-241.44999999999993,0.062145526627500086,15
694,9,-84.05,0.061959090047617585,15
695,9,-331.7999999999999,0.06177321277747473,15
696,5,-333.84999999999997,0.061587893139142307,15
697,2,-159.15000000000003,0.06140312945972488,15
698,3,-234.9,0.0612189200713457,15
699,1,-128.60000000000002,0.06103526331113167,15
700,10,-180.29999999999995,0.060852157521198276,15
701,2,-117.05,0.06066960104863468,15
702,15,-387.95,0.06048759224548878,15
703,6,-184.25,0.060306129468752315,15
704,8,-407.0,0.06012521108034606,15
705,9,-371.2999999999999,0.05994483544710502,15
706,20,-1033.0500000000006,0.05976500094076371,20
707,1,-137.35000000000002,0.059585705937941415,20
708,2,-135.4,0.05940694882012759,20
709,4,-288.75,0.05922872797366721,20
710,4,-166.2,0.05905104178974621,20
711,11,-354.15,0.05887388866437697,20
712,5,-179.55,0.05869726699838384,20
713,4,-285.6,0.05852117519738869,20
714,4,-98.25,0.05834561167179653,20
715,4,-104.45,0.05817057483678114,20
716,11,-492.15,0.0579960631122708,20
717,4,-305.54999999999995,0.05782207492293399,20
718,2,-175.95000000000005,0.05764860869816518,20
719,4,-290.34999999999997,0.05747566287207068,20
720,12,-366.4499999999999,0.05730323588345447,20
721,2,-90.15,0.057131326175804104,20
722,8,-141.25000000000003,0.05695993219727669,20
723,1,-177.9,0.05678905240068486,20
724,5,-196.45,0.056618685243482805,20
725,4,-300.4,0.056448829187752354,20
726,6,-462.85000000000025,0.0562794827001891,20
727,3,-320.75,0.05611064425208853,20
728,6,-228.1,0.05594231231933226,20
729,3,-136.15,0.05577448538237426,20
730,9,-215.1,0.05560716192622714,20
731,13,-302.35,0.05544034044044846,20
732,8,-239.19999999999996,0.055274019419127116,20
733,2,-150.55,0.055108197360869735,20
734,2,-186.99999999999997,0.05494287276878713,20
735,15,-290.8499999999999,0.054778044150480765,20
736,6,-340.19999999999993,0.054613710018029324,20
737,9,-367.0,0.054449868887975234,20
738,16,-287.79999999999984,0.054286519281311306,20
739,4,-183.45,0.054123659723467374,20
740,13,-319.44999999999993,0.053961288744296974,20
741,2,-216.05,0.05379940487806408,20
742,8,-138.3,0.05363800666342989,20
743,3,-211.04999999999998,0.0534770926434396,20
744,2,-145.95,0.05331666136550928,20
745,8,-56.7,0.05315671138141275,20
746,10,-132.04999999999998,0.05299724124726851,20
747,6,-203.84999999999994,0.052838249523526705,20
748,10,-324.9999999999999,0.052679734774956126,20
749,11,-171.79999999999998,0.05252169557063126,20
750,10,-248.95000000000005,0.052364130483919365,20
751,14,-266.0999999999999,0.05220703809246761,20
752,11,-401.84999999999985,0.052050416978190205,20
753,11,-254.90000000000006,0.05189426572725563,20
754,4,-266.85,0.05173858293007386,20
755,2,-157.3,0.05158336718128364,20
756,14,-261.45,0.05142861707973979,20
757,7,-414.2,0.051274331228500565,20
758,6,-305.65,0.051120508234815065,20
759,4,-296.75,0.05096714671011062,20
760,2,-105.4,0.05081424526998029,20
761,2,-219.44999999999996,0.050661802534170346,20
762,11,-266.6499999999999,0.05050981712656783,20
763,7,-208.95,0.05035828767518813,20
764,7,-452.50000000000006,0.05020721281216257,20
765,4,-181.7,0.05005659117372608,20
766,12,-616.5999999999999,0.0499064214002049,20
767,9,-316.44999999999993,0.04975670213600429,20
768,5,-315.49999999999994,0.04960743202959628,20
769,5,-193.3,0.049458609733507485,20
770,6,-249.45,0.049310233904306965,20
771,9,-535.6500000000001,0.04916230320259404,20
772,6,-247.65000000000003,0.04901481629298626,20
773,2,-334.5,0.0488677718441073,20
774,8,-151.50000000000003,0.04872116852857498,20
775,7,-324.79999999999995,0.048575005022989254,20
776,8,-149.75,0.04842928000792029,20
777,8,-312.7499999999999,0.04828399216789653,20
778,8,-95.35000000000001,0.048139140191392836,20
779,14,-351.6499999999998,0.047994722770818656,20
780,10,-201.64999999999992,0.0478507386025062,20
781,6,-333.69999999999993,0.047707186386698686,20
782,14,-277.6,0.04756406482753859,20
783,9,-337.95000000000005,0.04742137263305597,20
784,10,-275.29999999999995,0.047279108515156806,20
785,11,-271.4499999999999,0.047137271189611335,20
786,0,-134.4,0.046995859376042504,20
787,4,-119.05,0.04685487179791437,20
788,12,-226.15000000000003,0.04671430718252063,20
789,10,-99.99999999999999,0.046574164260973064,20
790,6,-374.74999999999994,0.04643444176819014,20
791,9,-185.45000000000002,0.046295138442885575,20
792,12,-397.6499999999999,0.046156253027556916,20
793,19,-639.35,0.04601778426847425,20
794,1,-173.65,0.045879730915668826,20
795,9,-273.75,0.04574209172292182,20
796,6,-334.85,0.04560486544775305,20
797,6,-348.4999999999999,0.04546805085140979,20
798,5,-212.00000000000003,0.04533164669885556,20
799,6,-208.85,0.045195651758758996,20
800,11,-221.79999999999995,0.04506006480348272,20
801,6,-236.64999999999995,0.04492488460907227,20
802,7,-169.2,0.04479010995524505,20
803,4,-235.65,0.04465573962537932,20
804,10,-266.75,0.04452177240650318,20
805,13,-382.3999999999999,0.04438820708928367,20
806,5,-98.95,0.04425504246801582,20
807,5,-206.24999999999997,0.044122277340611776,20
808,9,-132.3,0.04398991050858994,20
809,6,-242.8499999999999,0.04385794077706417,20
810,5,-308.3499999999999,0.043726366954732976,20
811,10,-117.49999999999996,0.043595187853868775,20
812,5,-265.95,0.043464402290307166,20
813,17,-252.40000000000003,0.043334009083436244,20
814,6,-225.60000000000002,0.043204007056185934,20
815,8,-125.85,0.04307439503501737,20
816,5,-87.7,0.04294517184991232,20
817,4,-147.15,0.04281633633436258,20
818,8,-147.39999999999998,0.0426878873253595,20
819,13,-175.49999999999991,0.04255982366338342,20
820,6,-118.29999999999998,0.04243214419239327,20
821,11,-202.65,0.04230484775981609,20
822,8,-254.0,0.042177933216536644,20
823,10,-288.14999999999986,0.042051399416887035,20
824,2,-152.6,0.04192524521863637,20
825,5,-159.2,0.04179946948298047,20
826,3,-142.5,0.04167407107453153,20
827,2,-62.349999999999994,0.04154904886130793,20
828,8,-234.3999999999999,0.04142440171472401,20
829,7,-372.7499999999999,0.041300128509579835,20
830,4,-222.4,0.0411762281240511,20
831,15,-640.6500000000005,0.041052699439678944,20
832,14,-429.74999999999994,0.040929541341359905,20
833,15,-464.40000000000026,0.040806752717335824,20
834,12,-508.95000000000016,0.04068433245918382,20
835,3,-75.85,0.04056227946180627,20
836,9,-426.54999999999995,0.04044059262342085,20
837,2,-199.75,0.040319270845550585,20
838,1,-203.35,0.04019831303301393,20
839,4,-88.65,0.04007771809391489,20
840,5,-27.450000000000003,0.039957484939633144,20
841,11,-511.90000000000003,0.039837612484814246,20
842,3,-172.4,0.039718099647359804,20
843,4,-391.74999999999994,0.03959894534841772,20
844,9,-349.6,0.03948014851237247,20
845,12,-412.4500000000001,0.03936170806683535,20
846,9,-340.25,0.039243622942634844,20
847,11,-242.29999999999993,0.03912589207380694,20
848,6,-237.10000000000002,0.03900851439758552,20
849,4,-212.5,0.03889148885439277,20
850,5,-176.10000000000002,0.038774814387829586,20
851,16,-393.89999999999986,0.0386584899446661,20
852,9,-236.3499999999999,0.038542514474832104,20
853,2,-118.14999999999999,0.03842688693140761,20
854,16,-477.1000000000001,0.03831160627061339,20
855,9,-232.19999999999996,0.03819667145180155,20
856,6,-329.75,0.038082081437446146,20
857,8,-103.25000000000001,0.037967835193133806,20
858,13,-493.39999999999986,0.0378539316875544,20
859,6,-240.79999999999993,0.037740369892491736,20
860,4,-95.9,0.037627148782814264,20
861,1,-252.55,0.037514267336465824,20
862,3,-206.89999999999998,0.03740172453445643,20
863,9,-348.69999999999993,0.037289519360853056,20
864,4,-162.6,0.037177650802770495,20
865,6,-99.14999999999999,0.037066117850362186,20
866,6,-287.69999999999993,0.0369549194968111,20
867,13,-171.54999999999998,0.03684405473832067,20
868,6,-73.35000000000001,0.036733522574105705,20
869,3,-146.64999999999998,0.03662332200638339,20
870,8,-289.2999999999999,0.036513452040364235,20
871,6,-168.55,0.03640391168424314,20
872,12,-478.29999999999984,0.03629469994919041,20
873,9,-219.09999999999994,0.036185815849342835,20
874,14,-336.4499999999998,0.03607725840179481,20
875,11,-125.65,0.03596902662658942,20
876,4,-137.89999999999998,0.035861119546709654,20
877,3,-272.0,0.03575353618806953,20
878,4,-67.7,0.03564627557950532,20
879,12,-131.24999999999994,0.0355393367527668,20
880,4,-181.54999999999998,0.035432718742508494,20
881,7,-96.85000000000001,0.035326420586280965,20
882,12,-306.8999999999999,0.03522044132452212,20
883,4,-149.3,0.03511478000054856,20
884,3,-118.85,0.035009435660546914,20
885,3,-191.8,0.03490440735356527,20
886,13,-323.45000000000005,0.03479969413150458,20
887,14,-159.64999999999998,0.034695295049110064,20
888,11,-370.25,0.03459120916396274,20
889,18,-363.4499999999997,0.03448743553647085,20
890,11,-55.850000000000016,0.03438397322986144,20
891,5,-70.64999999999999,0.034280821310171856,20
892,19,-408.3500000000001,0.03417797884624134,20
893,0,-160.25,0.034075444909702615,20
894,15,-66.9,0.033973218574973506,20
895,19,-503.34999999999997,0.03387129891924859,20
896,8,-147.54999999999998,0.03376968502249084,20
897,14,-310.54999999999995,0.03366837596742337,20
898,7,-27.849999999999994,0.0335673708395211,20
899,12,-381.85000000000014,0.03346666872700253,20
900,6,-184.55,0.033366268720821525,20
901,5,-299.20000000000005,0.03326616991465906,20
902,7,-184.70000000000005,0.03316637140491509,20
903,10,-279.1,0.03306687229070034,20
904,14,-350.0999999999999,0.03296767167382824,20
905,7,-191.79999999999998,0.03286876865880676,20
906,5,-294.3,0.03277016235283034,20
907,21,-516.95,0.03267185186577185,21
908,3,-159.64999999999998,0.032573836310174534,21
909,10,-219.64999999999998,0.03247611480124401,21
910,5,-147.99999999999997,0.03237868645684028,21
911,13,-354.6499999999999,0.03228155039746976,21
912,5,-139.3,0.032184705746277346,21
913,15,-767.7499999999997,0.03208815162903851,21
914,2,-80.8,0.0319918871741514,21
915,5,-220.65,0.031895911512628945,21
916,19,-435.4499999999999,0.03180022377809106,21
917,6,-202.24999999999994,0.031704823106756784,21
918,14,-647.2,0.031609708637436514,21
919,13,-344.9,0.0315148795115242,21
920,7,-219.3,0.031420334872989626,21
921,11,-258.8,0.031326073868370656,21
922,10,-274.04999999999984,0.031232095646765545,21
923,10,-165.95000000000002,0.03113839935982525,21
924,6,-195.64999999999995,0.031044984161745774,21
925,10,-60.55000000000003,0.030951849209260536,21
926,9,-341.79999999999984,0.030858993661632753,21
927,7,-140.35000000000002,0.030766416680647855,21
928,14,-280.65,0.030674117430605913,21
929,7,-153.85,0.030582095078314095,21
930,7,-370.59999999999985,0.03049034879307915,21
931,1,-163.0,0.030398877746699915,21
932,6,-279.9,0.030307681113459814,21
933,11,-235.24999999999991,0.030216758070119434,21
934,13,-214.59999999999997,0.030126107795909077,21
935,8,-283.7999999999999,0.03003572947252135,21
936,5,-141.49999999999994,0.029945622284103784,21
937,1,-113.25,0.029855785417251472,21
938,9,-48.90000000000005,0.029766218060999716,21
939,11,-197.9,0.02967691940681672,21
940,8,-113.00000000000001,0.02958788864859627,21
941,16,-341.04999999999995,0.02949912498265048,21
942,12,-263.34999999999997,0.02941062760770253,21
943,9,-153.05,0.02932239572487942,21
944,10,-84.85000000000001,0.029234428537704783,21
945,12,-299.25000000000006,0.02914672525209167,21
946,4,-196.9,0.029059285076335394,21
947,10,-105.05000000000001,0.028972107221106387,21
948,18,-446.64999999999975,0.028885190899443067,21
949,6,-228.0499999999999,0.02879853532674474,21
950,10,-275.3999999999999,0.028712139720764505,21
951,16,-182.1,0.028626003301602213,21
952,7,-244.65,0.028540125291697405,21
953,4,-246.19999999999996,0.028454504915822312,21
954,3,-185.65,0.028369141401074844,21
955,9,-149.79999999999998,0.02828403397687162,21
956,12,-227.14999999999986,0.028199181874941002,21
957,2,-71.0,0.02811458432931618,21
958,18,-513.1000000000004,0.028030240576328233,21
959,8,-212.25,0.02794614985459925,21
960,2,-124.7,0.02786231140503545,21
961,9,-209.84999999999997,0.027778724470820342,21
962,3,-220.09999999999997,0.02769538829740788,21
963,5,-61.85000000000001,0.027612302132515656,21
964,9,-250.99999999999994,0.02752946522611811,21
965,7,-67.30000000000001,0.027446876830439757,21
966,8,-74.2,0.027364536199948438,21
967,1,-122.64999999999999,0.027282442591348592,21
968,6,-294.7,0.027200595263574545,21
969,8,-132.20000000000002,0.02711899347778382,21
970,9,-233.14999999999992,0.02703763649735047,21
971,11,-245.89999999999992,0.026956523587858418,21
972,6,-41.00000000000002,0.02687565401709484,21
973,12,-542.1500000000003,0.026795027055043556,21
974,5,-107.0,0.026714641973878423,21
975,14,-318.2,0.026634498047956787,21
976,17,-287.2499999999999,0.026554594553812916,21
977,16,-445.3499999999998,0.026474930770151478,21
978,6,-403.7999999999999,0.026395505977841023,21
979,6,-146.20000000000002,0.0263163194599075,21
980,9,-360.8,0.026237370501527777,21
981,8,-354.2499999999999,0.026158658390023192,21
982,7,-15.550000000000011,0.02608018241485312,21
983,11,-133.75,0.026001941867608562,21
984,6,-206.54999999999995,0.025923936042005737,21
985,5,-182.55,0.02584616423387972,21
986,10,-319.5,0.02576862574117808,21
987,11,-579.5500000000004,0.025691319863954547,21
988,1,-137.15,0.025614245904362683,21
989,1,-229.4,0.025537403166649594,21
990,16,-459.55000000000024,0.025460790957149645,21
991,8,-171.10000000000002,0.025384408584278196,21
992,7,-154.39999999999998,0.02530825535852536,21
993,6,-240.69999999999993,0.025232330592449784,21
994,13,-436.65,0.025156633600672437,21
995,8,-224.64999999999992,0.02508116369987042,21
996,7,-399.65,0.025005920208770807,21
997,16,-227.90000000000003,0.024930902448144495,21
998,12,-332.6,0.02485610974080006,21
999,10,-271.5999999999999,0.02478154141157766,21
1000,21,-267.45000000000005,0.024707196787342928,21
1001,8,-342.24999999999994,0.024633075196980898,21
1002,13,-107.4,0.024559175971389954,21
1003,7,-183.70000000000005,0.024485498443475785,21
1004,11,-271.54999999999995,0.024412041948145356,21
1005,10,-218.55,0.02433880582230092,21
1006,10,-183.70000000000002,0.024265789404834016,21
1007,11,-290.54999999999995,0.024192992036619513,21
1008,4,-138.20000000000002,0.024120413060509653,21
1009,11,-352.7999999999999,0.024048051821328124,21
1010,14,-190.45000000000002,0.02397590766586414,21
1011,14,-302.00000000000006,0.023903979942866548,21
1012,8,-280.94999999999993,0.02383226800303795,21
1013,10,-347.7499999999999,0.023760771199028835,21
1014,8,-264.40000000000003,0.023689488885431747,21
1015,6,-156.0,0.023618420418775453,21
1016,7,-204.2,0.023547565157519126,21
1017,10,-226.89999999999995,0.02347692246204657,21
1018,9,-264.8499999999999,0.023406491694660428,21
1019,8,-220.49999999999994,0.023336272219576445,21
1020,10,-401.50000000000006,0.023266263402917715,21
1021,7,-224.6,0.023196464612708963,21
1022,15,-429.20000000000033,0.023126875218870836,21
1023,10,-234.30000000000004,0.023057494593214222,21
1024,15,-464.34999999999985,0.022988322109434578,21
1025,11,-303.8999999999999,0.022919357143106275,21
1026,17,-528.3999999999999,0.022850599071676955,21
1027,6,-96.39999999999999,0.022782047274461925,21
1028,20,-502.8500000000001,0.02271370113263854,21
1029,14,-319.5999999999999,0.022645560029240622,21
1030,12,-311.9,0.0225776233491529,21
1031,8,-144.84999999999997,0.02250989047910544,21
1032,7,-448.9999999999999,0.022442360807668125,21
1033,13,-245.60000000000002,0.02237503372524512,21
1034,14,-290.29999999999984,0.022307908624069384,21
1035,12,-130.40000000000003,0.022240984898197175,21
1036,10,-310.15,0.022174261943502582,21
1037,7,-186.55,0.022107739157672075,21
1038,8,-248.64999999999995,0.02204141594019906,21
1039,6,-170.24999999999997,0.02197529169237846,21
1040,6,-235.59999999999994,0.021909365817301324,21
1041,7,-188.7,0.02184363771984942,21
1042,8,-217.35,0.02177810680668987,21
1043,6,-98.0,0.0217127724862698,21
1044,9,-115.70000000000002,0.021647634168810992,21
1045,9,-255.94999999999993,0.02158269126630456,21
1046,18,-469.00000000000017,0.021517943192505645,21
1047,8,-86.25,0.02145338936292813,21
1048,2,-150.5,0.021389029194839343,21
1049,12,-374.8999999999999,0.021324862107254827,21
1050,12,-217.14999999999992,0.021260887520933063,21
1051,6,-122.5,0.021197104858370265,21
1052,1,-132.55,0.021133513543795154,21
1053,7,-127.09999999999997,0.02107011300316377,21
1054,8,-113.05000000000001,0.021006902664154278,21
1055,6,-75.5,0.020943881956161814,21
1056,12,-267.85,0.020881050310293327,21
1057,16,-499.3500000000004,0.020818407159362447,21
1058,15,-382.19999999999993,0.02075595193788436,21
1059,12,-161.49999999999997,0.020693684082070705,21
1060,5,-270.49999999999994,0.020631603029824492,21
1061,4,-167.95,0.02056970822073502,21
1062,4,-129.45,0.020507999096072815,21
1063,3,-91.05,0.020446475098784597,21
1064,8,-188.05,0.020385135673488243,21
1065,16,-190.04999999999984,0.020323980266467777,21
1066,8,-82.05000000000001,0.020263008325668373,21
1067,6,-169.94999999999993,0.020202219300691368,21
1068,7,-154.65,0.020141612642789294,21
1069,11,-203.10000000000005,0.020081187804860925,21
1070,11,-151.34999999999997,0.02002094424144634,21
1071,8,-176.4,0.02,21
1072,6,-228.39999999999992,0.02,21
1073,1,-137.2,0.02,21
1074,5,-97.25,0.02,21
1075,9,-245.14999999999995,0.02,21
1076,12,-385.25,0.02,21
1077,13,-355.8500000000001,0.02,21
1078,13,-218.09999999999997,0.02,21
1079,14,-338.20000000000005,0.02,21
1080,15,-467.0500000000002,0.02,21
1081,18,-396.7500000000003,0.02,21
1082,13,-487.1000000000002,0.02,21
1083,14,-623.4000000000005,0.02,21
1084,11,-201.90000000000003,0.02,21
1085,12,-327.59999999999997,0.02,21
1086,12,-262.9999999999999,0.02,21
1087,1,-111.30000000000001,0.02,21
1088,23,-383.5000000000004,0.02,23
1089,11,-270.8,0.02,23
1090,12,-95.35,0.02,23
1091,9,-207.35,0.02,23
1092,7,-309.9999999999999,0.02,23
1093,1,-119.85,0.02,23
1094,4,-102.35000000000001,0.02,23
1095,7,-319.15,0.02,23
1096,10,-280.34999999999997,0.02,23
1097,12,-289.39999999999986,0.02,23
1098,6,-167.95,0.02,23
1099,8,-263.5999999999999,0.02,23
1100,11,-339.49999999999994,0.02,23
1101,12,-408.1999999999999,0.02,23
1102,9,-218.4,0.02,23
1103,14,-164.04999999999998,0.02,23
1104,8,-166.94999999999996,0.02,23
1105,9,-190.35000000000002,0.02,23
1106,8,-156.3,0.02,23
1107,14,-400.2999999999999,0.02,23
1108,3,-141.55,0.02,23
1109,7,-286.74999999999994,0.02,23
1110,10,-258.4,0.02,23
1111,5,-166.3,0.02,23
1112,9,-159.55,0.02,23
1113,17,-593.5,0.02,23
1114,15,-344.34999999999997,0.02,23
1115,9,-129.95000000000002,0.02,23
1116,14,-446.55000000000007,0.02,23
1117,10,-215.89999999999995,0.02,23
1118,6,-188.85000000000005,0.02,23
1119,18,-355.9999999999999,0.02,23
1120,10,-291.44999999999993,0.02,23
1121,7,-93.25000000000001,0.02,23
1122,12,-168.5,0.02,23
1123,12,-333.1499999999999,0.02,23
1124,5,-193.24999999999997,0.02,23
1125,12,-294.20000000000005,0.02,23
1126,19,-249.9499999999999,0.02,23
1127,14,-371.19999999999976,0.02,23
1128,5,-75.44999999999999,0.02,23
1129,12,-343.5,0.02,23
1130,14,-351.0999999999999,0.02,23
1131,18,-457.2000000000003,0.02,23
1132,8,-219.89999999999995,0.02,23
1133,15,-385.90000000000015,0.02,23
1134,15,-267.8499999999999,0.02,23
1135,6,-296.89999999999986,0.02,23
1136,5,-261.5,0.02,23
1137,6,-135.35,0.02,23
1138,11,-137.10000000000002,0.02,23
1139,8,-152.65,0.02,23
1140,10,-485.8000000000002,0.02,23
1141,8,-52.750000000000014,0.02,23
1142,5,-100.39999999999999,0.02,23
1143,11,-183.74999999999991,0.02,23
1144,16,-434.59999999999997,0.02,23
1145,5,-122.3,0.02,23
1146,5,-231.75,0.02,23
1147,13,-318.29999999999995,0.02,23
1148,14,-370.1000000000001,0.02,23
1149,5,-133.8,0.02,23
1150,8,-313.1999999999999,0.02,23
1151,6,-116.14999999999998,0.02,23
1152,14,-139.1,0.02,23
1153,4,-315.04999999999995,0.02,23
1154,6,-167.85,0.02,23
1155,9,-387.5499999999999,0.02,23
1156,8,-128.0,0.02,23
1157,11,-191.25000000000003,0.02,23
1158,11,-336.04999999999984,0.02,23
1159,10,-227.69999999999987,0.02,23
1160,9,-167.29999999999995,0.02,23
1161,4,-7.500000000000028,0.02,23
1162,9,-515.9000000000001,0.02,23
1163,16,-313.19999999999993,0.02,23
1164,10,-368.2500000000001,0.02,23
1165,10,-136.60000000000002,0.02,23
1166,18,-260.0999999999999,0.02,23
1167,5,-156.79999999999998,0.02,23
1168,12,-389.95,0.02,23
1169,10,-378.75000000000006,0.02,23
1170,6,-135.55000000000004,0.02,23
1171,10,-258.44999999999993,0.02,23
1172,13,-380.6499999999999,0.02,23
1173,17,-414.70000000000016,0.02,23
1174,15,-399.15,0.02,23
1175,27,-739.3500000000013,0.02,27
1176,18,-525.65,0.02,27
1177,16,-378.85,0.02,27
1178,15,-353.0999999999998,0.02,27
1179,11,-266.65,0.02,27
1180,14,-292.6999999999998,0.02,27
1181,9,-186.19999999999993,0.02,27
1182,9,-372.8999999999999,0.02,27
1183,4,-93.60000000000001,0.02,27
1184,12,-261.04999999999984,0.02,27
1185,10,-167.7,0.02,27
1186,18,-310.75,0.02,27
1187,7,-101.95,0.02,27
1188,10,-142.65000000000003,0.02,27
1189,6,-136.55,0.02,27
1190,12,-367.65,0.02,27
1191,11,-152.79999999999995,0.02,27
1192,9,-392.9999999999999,0.02,27
1193,7,-291.29999999999995,0.02,27
1194,10,-263.9,0.02,27
1195,6,-123.85000000000001,0.02,27
1196,8,-200.4,0.02,27
1197,15,-129.45000000000002,0.02,27
1198,11,-485.59999999999997,0.02,27
1199,12,-315.3999999999999,0.02,27
1200,8,-232.7,0.02,27
1201,8,-190.44999999999996,0.02,27
1202,12,-307.54999999999995,0.02,27
1203,8,-140.95000000000002,0.02,27
1204,13,-300.24999999999994,0.02,27
1205,17,-600.1500000000002,0.02,27
1206,3,-246.39999999999995,0.02,27
1207,5,-195.5,0.02,27
1208,8,-248.6,0.02,27
1209,12,-468.64999999999986,0.02,27
1210,2,-96.95,0.02,27
1211,15,-371.8499999999999,0.02,27
1212,7,-181.09999999999997,0.02,27
1213,17,-252.19999999999996,0.02,27
1214,6,-133.3,0.02,27
1215,4,-153.00000000000003,0.02,27
1216,7,-164.3,0.02,27
1217,10,-385.6500000000001,0.02,27
1218,15,-549.1000000000001,0.02,27
1219,12,-343.25,0.02,27
1220,8,-332.39999999999986,0.02,27
1221,14,-324.25,0.02,27
1222,7,-142.45000000000005,0.02,27
1223,6,-83.89999999999999,0.02,27
1224,15,-589.9,0.02,27
1225,18,-406.2499999999998,0.02,27
1226,7,-202.14999999999998,0.02,27
1227,18,-336.94999999999993,0.02,27
1228,14,-234.89999999999998,0.02,27
1229,14,-224.10000000000005,0.02,27
1230,7,-249.79999999999995,0.02,27
1231,8,-162.6,0.02,27
1232,15,-350.90000000000003,0.02,27
1233,4,-179.04999999999998,0.02,27
1234,6,-179.8,0.02,27
1235,13,-206.54999999999995,0.02,27
1236,4,-188.25,0.02,27
1237,14,-225.94999999999993,0.02,27
1238,10,-121.39999999999998,0.02,27
1239,10,-398.3499999999999,0.02,27
1240,3,-164.25,0.02,27
1241,11,-355.7500000000001,0.02,27
1242,7,-312.94999999999993,0.02,27
1243,15,-319.69999999999993,0.02,27
1244,4,-129.65,0.02,27
1245,7,-207.04999999999995,0.02,27
1246,13,-304.7499999999999,0.02,27
1247,7,-205.04999999999993,0.02,27
1248,10,-326.0999999999999,0.02,27
1249,14,-334.65,0.02,27
1250,15,-487.40000000000003,0.02,27
1251,16,-670.4000000000003,0.02,27
1252,10,-214.14999999999992,0.02,27
1253,15,-707.0000000000006,0.02,27
1254,6,-212.99999999999997,0.02,27
1255,14,-278.09999999999997,0.02,27
1256,10,-191.75000000000006,0.02,27
1257,13,-181.95000000000005,0.02,27
1258,10,-178.2,0.02,27
1259,12,-353.40000000000043,0.02,27
1260,11,-245.7,0.02,27
1261,13,-464.00000000000006,0.02,27
1262,9,-273.94999999999993,0.02,27
1263,3,-65.15,0.02,27
1264,5,-165.15,0.02,27
1265,17,-277.6999999999998,0.02,27
1266,10,-145.59999999999997,0.02,27
1267,13,-252.24999999999997,0.02,27
1268,14,-460.4,0.02,27
1269,8,-387.0999999999999,0.02,27
1270,13,-411.2999999999999,0.02,27
1271,15,-221.9999999999999,0.02,27
1272,12,-638.85,0.02,27
1273,16,-218.9999999999999,0.02,27
1274,16,-448.7999999999998,0.02,27
1275,8,-100.2,0.02,27
1276,5,-337.8499999999999,0.02,27
1277,17,-287.14999999999986,0.02,27
1278,9,-395.45000000000016,0.02,27
1279,5,-175.85000000000002,0.02,27
1280,12,-509.5499999999996,0.02,27
1281,9,-257.1,0.02,27
1282,11,-332.64999999999986,0.02,27
1283,8,-220.74999999999994,0.02,27
1284,8,-423.3500000000001,0.02,27
1285,3,-101.55000000000001,0.02,27
1286,5,-286.95000000000005,0.02,27
1287,7,-282.4,0.02,27
